observer,condition,trial,time_taken,acc
51,conjunction,19,28.377049,0.717948717948718
51,conjunction,20,28.513395,0.5641025641025641
52,feature,1,24.118453,0.6153846153846154
52,feature,2,24.479642,0.7435897435897436
52,feature,3,23.111031,0.7435897435897436
52,feature,4,22.172085,0.7948717948717948
52,feature,5,23.366467,0.6666666666666666
52,feature,6,23.615248,0.6923076923076923
52,feature,7,22.825866,0.7948717948717948
52,feature,8,22.977407,0.6153846153846154
52,feature,9,22.607508,0.7435897435897436
52,feature,10,20.839353,0.8205128205128205
52,feature,11,20.554061,0.6923076923076923
52,feature,12,21.213477,0.6153846153846154
52,feature,13,21.93691,0.8205128205128205
52,feature,14,21.950691,0.7692307692307693
52,feature,15,19.743217,0.6153846153846154
52,feature,16,25.93615,0.6153846153846154
52,feature,17,21.118343,0.717948717948718
52,feature,18,21.640499,0.7435897435897436
52,feature,19,20.333615000000002,0.7692307692307693
52,feature,20,21.048531,0.5897435897435898
52,conjunction,1,31.801565,0.6153846153846154
52,conjunction,2,31.648233,0.6410256410256411
52,conjunction,3,30.627371,0.6923076923076923
52,conjunction,4,31.788746,0.6153846153846154
52,conjunction,5,28.009676,0.5897435897435898
52,conjunction,6,28.647889,0.6410256410256411
52,conjunction,7,27.488722,0.717948717948718
52,conjunction,8,31.727687,0.5384615384615384
52,conjunction,9,26.693985,0.6923076923076923
52,conjunction,10,26.310748,0.41025641025641024
52,conjunction,11,27.684969,0.5641025641025641
52,conjunction,12,27.86679,0.5641025641025641
52,conjunction,13,27.647515,0.5641025641025641
52,conjunction,14,27.823989,0.5384615384615384
52,conjunction,15,26.151704,0.6410256410256411
52,conjunction,16,27.738193,0.48717948717948717
52,conjunction,17,26.634209,0.6410256410256411
52,conjunction,18,29.025732,0.5641025641025641
52,conjunction,19,25.354507,0.6410256410256411
52,conjunction,20,27.527436,0.6923076923076923
53,feature,1,43.363954,0.8717948717948718
53,feature,2,40.159331,0.5641025641025641
53,feature,3,48.125626,0.7435897435897436
53,feature,4,44.691160000000004,0.6923076923076923
53,feature,5,39.06246,0.6153846153846154
53,feature,6,42.07399,0.717948717948718
53,feature,7,38.096963,0.8461538461538461
53,feature,8,35.08067,0.7435897435897436
53,feature,9,26.336345,0.717948717948718
53,feature,11,33.243334,0.7435897435897436
53,feature,12,30.974537,0.6923076923076923
53,feature,13,31.551474,0.7435897435897436
53,feature,14,25.617838,0.6923076923076923
53,feature,15,33.062655,0.717948717948718
53,feature,16,28.953884,0.7692307692307693
53,feature,17,32.113651,0.8205128205128205
53,feature,18,27.077654,0.7435897435897436
53,feature,19,29.086346,0.7435897435897436
53,feature,20,33.11575,0.7948717948717948
53,conjunction,1,34.772739,0.5384615384615384
53,conjunction,2,28.629299,0.6153846153846154
53,conjunction,3,34.150069,0.6153846153846154
53,conjunction,4,33.360313,0.5128205128205128
53,conjunction,5,29.3565,0.5897435897435898
53,conjunction,6,28.924854,0.6153846153846154
53,conjunction,8,33.323164,0.5641025641025641
53,conjunction,9,31.571304,0.5641025641025641
53,conjunction,10,29.630206,0.5384615384615384
53,conjunction,11,32.373801,0.5128205128205128
53,conjunction,12,29.064591,0.46153846153846156
53,conjunction,13,30.277115,0.6410256410256411
53,conjunction,14,33.812635,0.46153846153846156
53,conjunction,15,26.752462,0.5897435897435898
53,conjunction,16,30.919845,0.5384615384615384
53,conjunction,17,27.568615,0.6410256410256411
53,conjunction,18,28.964494,0.6410256410256411
53,conjunction,19,34.919046,0.6666666666666666
53,conjunction,20,28.214998,0.5641025641025641
54,feature,1,29.201439,0.7692307692307693
54,feature,2,27.793837,0.6666666666666666
54,feature,3,26.491264,0.6410256410256411
54,feature,4,26.401379,0.6153846153846154
54,feature,5,25.097028,0.6153846153846154
54,feature,6,27.283006,0.5384615384615384
54,feature,7,29.784597,0.6923076923076923
54,feature,8,26.83221,0.5384615384615384
54,feature,9,25.03138,0.7692307692307693
54,feature,10,23.993322,0.7948717948717948
54,feature,11,27.283694,0.6153846153846154
54,feature,12,27.993441,0.5384615384615384
54,feature,13,25.748913,0.5897435897435898
54,feature,14,24.799959,0.6666666666666666
54,feature,15,24.711271,0.6410256410256411
54,feature,16,26.542983,0.7948717948717948
54,feature,17,25.008139,0.6666666666666666
54,feature,18,26.570013,0.6153846153846154
54,feature,19,26.291075,0.6153846153846154
54,feature,20,24.073618,0.7435897435897436
54,conjunction,2,32.313026,0.5641025641025641
54,conjunction,3,28.645786,0.4358974358974359
54,conjunction,4,25.002996,0.5897435897435898
54,conjunction,5,28.466308,0.5641025641025641
54,conjunction,6,30.126233,0.6666666666666666
54,conjunction,7,28.153565,0.5384615384615384
54,conjunction,8,28.751466,0.6153846153846154
54,conjunction,9,33.954664,0.5128205128205128
54,conjunction,10,31.975506,0.46153846153846156
54,conjunction,11,33.266559,0.6923076923076923
54,conjunction,12,27.525069,0.5897435897435898
54,conjunction,13,26.836539,0.48717948717948717
54,conjunction,14,27.096804,0.5384615384615384
54,conjunction,15,27.120726,0.5384615384615384
54,conjunction,16,32.948393,0.48717948717948717
54,conjunction,17,33.828413,0.5384615384615384
54,conjunction,18,28.421486,0.5897435897435898
54,conjunction,19,27.680392,0.5897435897435898
54,conjunction,20,25.665524,0.5897435897435898
55,feature,1,27.861871,0.7692307692307693
55,feature,2,30.633734,0.7435897435897436
55,feature,3,22.728663,0.8461538461538461
55,feature,4,27.407341,0.6923076923076923
55,feature,6,28.164929,0.6666666666666666
55,feature,7,26.704336,0.7948717948717948
55,feature,8,24.761444,0.6410256410256411
55,feature,9,27.14493,0.7435897435897436
55,feature,10,25.202506,0.6923076923076923
55,feature,11,28.931618,0.7948717948717948
55,feature,12,26.033712,0.5897435897435898
55,feature,13,27.47229,0.5897435897435898
55,feature,14,24.177808,0.6923076923076923
55,feature,15,27.306329,0.7692307692307693
55,feature,16,26.495617,0.5897435897435898
55,feature,17,27.306582,0.5897435897435898
55,feature,18,26.864656,0.6666666666666666
55,feature,19,26.36484,0.6153846153846154
55,feature,20,28.775506,0.7435897435897436
55,conjunction,1,35.941471,0.5384615384615384
55,conjunction,2,31.743728,0.5128205128205128
55,conjunction,3,31.80217,0.717948717948718
55,conjunction,4,29.83159,0.6923076923076923
55,conjunction,5,35.144713,0.5384615384615384
55,conjunction,6,28.546519,0.46153846153846156
55,conjunction,7,34.250885,0.48717948717948717
55,conjunction,8,32.372485,0.6410256410256411
55,conjunction,9,30.204606,0.6153846153846154
55,conjunction,10,26.93986,0.5641025641025641
55,conjunction,11,27.771918,0.6410256410256411
55,conjunction,12,29.287044,0.5897435897435898
55,conjunction,13,28.986581,0.5641025641025641
55,conjunction,14,28.74688,0.5128205128205128
55,conjunction,15,27.092888,0.6153846153846154
55,conjunction,16,32.258862,0.48717948717948717
55,conjunction,17,37.81463,0.5897435897435898
55,conjunction,18,27.871606,0.5641025641025641
55,conjunction,19,29.353044,0.7948717948717948
55,conjunction,20,30.28684,0.5384615384615384
56,feature,1,23.834493,0.6410256410256411
56,feature,2,22.869842,0.6666666666666666
56,feature,3,24.880299,0.5384615384615384
56,feature,4,26.081042,0.5897435897435898
56,feature,5,23.525027,0.6153846153846154
56,feature,6,25.823484,0.6666666666666666
56,feature,7,26.783389,0.7692307692307693
56,feature,8,29.519117,0.6923076923076923
56,feature,9,25.641306,0.717948717948718
56,feature,10,26.860033,0.8205128205128205
56,feature,11,26.897566,0.6923076923076923
56,feature,12,28.794876,0.7435897435897436
56,feature,13,25.991736,0.717948717948718
56,feature,14,27.354626,0.5384615384615384
56,feature,15,26.936419,0.7692307692307693
56,feature,16,25.760281,0.6410256410256411
56,feature,17,25.606758,0.7435897435897436
56,feature,18,27.73479,0.6923076923076923
56,feature,19,28.068526,0.6923076923076923
56,conjunction,2,33.708963,0.5128205128205128
56,conjunction,5,32.709635,0.5897435897435898
56,conjunction,6,36.882808,0.5384615384615384
56,conjunction,7,28.793884,0.6410256410256411
56,conjunction,8,30.485114,0.5897435897435898
56,conjunction,9,29.091873,0.5897435897435898
56,conjunction,11,33.045006,0.5384615384615384
56,conjunction,12,34.743417,0.5641025641025641
56,conjunction,13,39.257208,0.5641025641025641
56,conjunction,14,29.88799,0.5897435897435898
56,conjunction,15,36.069583,0.6410256410256411
56,conjunction,16,27.073594,0.6923076923076923
56,conjunction,17,29.569091,0.6666666666666666
56,conjunction,18,27.85162,0.6153846153846154
56,conjunction,20,30.203377,0.5641025641025641
57,feature,1,36.025828,0.7692307692307693
57,feature,2,27.925401,0.7948717948717948
57,feature,3,27.790665,0.6410256410256411
57,feature,4,29.507476,0.8205128205128205
57,feature,5,30.120023,0.6923076923076923
57,feature,6,27.778659,0.6923076923076923
57,feature,7,25.188021,0.717948717948718
57,feature,8,26.272576,0.6923076923076923
57,feature,9,28.633902,0.7435897435897436
57,feature,10,28.905517,0.8205128205128205
57,feature,11,23.600296,0.8205128205128205
57,feature,12,26.355845,0.6410256410256411
57,feature,13,23.105286,0.7435897435897436
57,feature,14,23.371695,0.5897435897435898
57,feature,15,21.731904,0.717948717948718
57,feature,16,27.106463,0.5897435897435898
57,feature,17,24.270954,0.5641025641025641
57,feature,18,24.247272,0.7948717948717948
57,feature,19,21.502654,0.7948717948717948
57,feature,20,23.824352,0.6666666666666666
57,conjunction,1,34.50258,0.6153846153846154
57,conjunction,2,24.678246,0.5384615384615384
57,conjunction,3,33.428942,0.6153846153846154
57,conjunction,5,34.100239,0.5897435897435898
57,conjunction,6,31.838899,0.7948717948717948
57,conjunction,8,34.089836,0.6153846153846154
57,conjunction,10,25.242723,0.5641025641025641
57,conjunction,13,36.65354,0.5384615384615384
57,conjunction,14,30.783866,0.5897435897435898
57,conjunction,15,30.15982,0.5128205128205128
57,conjunction,19,36.370475,0.6923076923076923
57,conjunction,20,30.039341,0.6153846153846154
58,feature,1,34.396157,0.6153846153846154
58,feature,3,29.839942,0.7948717948717948
58,feature,6,33.633658,0.717948717948718
58,feature,7,33.270554,0.6410256410256411
58,feature,8,33.033146,0.6153846153846154
58,feature,9,34.759534,0.41025641025641024
58,feature,10,33.760411,0.7435897435897436
58,feature,11,30.128842,0.6153846153846154
58,feature,12,24.454422,0.6153846153846154
58,feature,13,26.81443,0.6923076923076923
58,feature,14,28.38038,0.6153846153846154
58,feature,15,28.747632,0.7948717948717948
58,feature,16,30.260878,0.5641025641025641
58,feature,17,27.402184,0.6153846153846154
58,feature,18,29.866062,0.46153846153846156
58,feature,19,25.193246,0.6666666666666666
58,feature,20,26.812311,0.6410256410256411
58,conjunction,1,26.566977,0.5384615384615384
58,conjunction,2,29.457774,0.7692307692307693
58,conjunction,3,29.06443,0.5641025641025641
58,conjunction,4,31.228432,0.7435897435897436
58,conjunction,5,34.462251,0.6153846153846154
58,conjunction,6,30.428019,0.7435897435897436
58,conjunction,7,24.718793,0.5897435897435898
58,conjunction,8,27.4964,0.7692307692307693
58,conjunction,9,26.169535,0.6666666666666666
58,conjunction,11,31.314871,0.48717948717948717
58,conjunction,12,35.480061,0.6666666666666666
58,conjunction,13,31.695482,0.6666666666666666
58,conjunction,14,28.819278,0.6666666666666666
58,conjunction,15,30.558738,0.6666666666666666
58,conjunction,16,32.510181,0.6410256410256411
58,conjunction,17,26.69266,0.6153846153846154
58,conjunction,18,29.171547,0.6923076923076923
58,conjunction,19,32.463432,0.6153846153846154
58,conjunction,20,27.563533,0.48717948717948717
