observer,condition,trial,targ_type,x,y,found
10,1,1,1,0.1245997654047662,1.8480218321653705,15
10,1,1,1,0.13597498807251038,2.0238267122944147,16
10,1,1,0,-0.0915294652823742,2.0238267122944147,17
10,1,1,0,-0.23940735996304924,2.0589876883202236,18
10,1,1,1,-0.4441613679824454,2.105868989687969,19
10,1,1,1,-0.5920392626631203,1.7659795547718167,20
10,1,1,0,-0.5579135946598877,1.4846917465653464,21
10,1,1,1,-1.2063012867213088,1.156522636991131,22
10,1,1,1,-1.3769296267374722,1.2854462157524298,23
10,1,1,0,-1.3086782907310068,1.3674884931459839,24
10,1,1,1,-1.513432298750403,1.555013698616964,25
10,1,1,1,-1.7409367521052876,1.2854462157524298,26
10,1,1,1,-1.6044340800923569,1.1096413356233858,27
10,1,1,0,-1.5248075214181473,1.2854462157524298,28
10,1,1,1,-0.5579135946598877,0.8400738527588517,29
10,1,1,1,-0.37591003197597994,0.9338364554943418,30
10,1,2,1,0.0222227613950681,-0.5780855136154364,1
10,1,2,1,0.22697676941446426,-1.3281863354993573,2
10,1,2,1,0.4317307774338604,-1.8321603252026168,3
10,1,2,0,0.6706104534564892,-1.8790416265703616,4
10,1,2,0,0.9322405748146066,-1.4336692635767838,5
10,1,2,0,0.8526140161403969,-1.5625928423380826,6
10,1,2,1,1.0573680241597931,-1.0468985272928872,7
10,1,2,0,1.3644990361888871,-1.1992627567380585,8
10,1,2,1,1.6488796028824932,-0.777331044428353,9
10,1,2,0,1.7057557162212142,-0.6718481163509266,10
10,1,2,1,1.5920034895437718,-0.4843229108799463,11
10,1,2,0,1.7171309388889584,-0.16787412664766713,12
10,1,2,1,1.6147539348792603,0.3478201883975286,13
10,1,2,0,1.4896264855340737,0.5939470205781902,14
10,1,2,1,1.262122032179189,0.7463112500233616,15
10,1,2,1,1.1256193601662585,0.5939470205781902,16
10,1,2,1,1.0573680241597931,0.7931925513911067,17
10,1,2,0,1.6943804935534699,0.4884640925007637,18
10,1,2,1,1.3303733681856547,0.9572771061782145,19
10,1,2,1,1.205245918840468,1.2620055650685573,20
10,1,2,1,0.7502370121306987,1.6136153253266452,21
10,1,2,0,0.48860689077258157,1.37920881848792,22
10,1,2,0,0.27247766008544116,1.5198527225911551,23
10,1,2,1,-0.03465335194365305,1.8011405307976256,24
10,1,2,0,-0.0915294652823742,2.0238267122944147,25
10,1,2,0,-0.23940735996304924,2.0589876883202236,26
10,1,2,0,-0.28490825063402614,1.906623458875052,27
10,1,2,1,-0.21665691462756076,1.5901746746427727,28
10,1,2,1,-5.276839404203539e-4,1.6136153253266452,29
10,1,2,1,0.1245997654047662,1.8480218321653705,30
10,1,3,0,-0.11427991061786269,-0.42572128417026495,1
10,1,3,1,-0.2735330279662819,-0.6015261642993089,2
10,1,3,0,-0.48966225865342233,-1.0468985272928872,3
10,1,3,0,0.2838528827531853,-0.7421700684025442,4
10,1,3,0,0.4317307774338604,-0.6484074656670541,5
10,1,3,1,0.4431060001016046,-0.4140009588283287,6
10,1,3,1,0.5454830041113027,-0.15615380130573084,7
10,1,3,0,0.6251095627855122,0.05481205484912194,8
10,1,3,1,0.45448122276934877,0.007930753481376871,9
10,1,3,0,0.27247766008544116,-0.074111523912177,10
10,1,3,1,0.13597498807251038,-0.20303510267347594,11
10,1,3,0,0.010847538727323861,-0.29679770540896605,12
10,1,3,0,0.09047409740153348,-0.4726025855380101,13
10,1,3,0,0.6933608987919777,-0.7656107190864168,14
10,1,3,0,0.954991020150095,-0.6835684416928628,15
10,1,3,1,1.1256193601662585,-0.5312042122476914,16
10,1,3,0,1.353123813521143,-0.6835684416928628,17
10,1,3,0,1.6488796028824932,-0.777331044428353,18
10,1,3,1,1.1711202508372354,-0.8828139725057794,19
10,1,3,1,0.8753644614758854,-0.9648562498993332,20
10,1,3,0,0.8526140161403969,-1.5625928423380826,21
10,1,3,1,0.6706104534564892,-1.4219489382348476,22
10,1,3,0,0.48860689077258157,-1.3750676368671024,23
10,1,3,0,0.5682334494467911,-1.6446351197316367,24
10,1,3,1,0.6706104534564892,-1.8790416265703616,25
10,1,3,0,-0.5579135946598877,-2.0079652053316606,26
10,1,3,0,-0.6034144853308646,-1.7149570717832543,27
10,1,3,0,-0.6944162666728184,-1.480550564944529,28
10,1,3,1,-0.9787968333664242,-1.1992627567380585,29
10,1,3,1,-0.8536693840212377,-1.0351782019509508,30
10,1,4,0,-0.11427991061786269,-0.42572128417026495,1
10,1,4,1,0.0222227613950681,-0.5780855136154364,2
10,1,4,0,0.09047409740153348,-0.4726025855380101,3
10,1,4,0,-0.2735330279662819,-0.6015261642993089,4
10,1,4,1,0.14735021074025462,-0.6835684416928628,5
10,1,4,1,0.2838528827531853,-0.7421700684025442,6
10,1,4,1,0.4317307774338604,-0.6484074656670541,7
10,1,4,0,0.659235230788745,-0.5663651882735001,8
10,1,4,1,0.4431060001016046,-0.4140009588283287,9
10,1,4,0,0.5454830041113027,-0.15615380130573084,10
10,1,4,1,1.0346175788243046,-0.19131477733153965,11
10,1,4,0,0.9891166881533278,0.37126083908140106,12
10,1,4,1,1.1256193601662585,0.5939470205781902,13
10,1,4,1,1.262122032179189,0.7463112500233616,14
10,1,4,0,1.0573680241597931,0.7931925513911067,15
10,1,4,1,0.9777414654855834,0.9924380822040232,16
10,1,4,0,1.1142441374985141,1.0744803595975772,17
10,1,4,0,0.26110243741769695,0.5470657192104451,18
10,1,4,1,0.15872543340799886,0.5001844178427001,19
10,1,4,1,0.10184932006927772,0.31265921237171973,20
10,1,4,0,0.15872543340799886,0.11341368155880327,21
10,1,4,0,0.2838528827531853,0.05481205484912194,22
10,1,4,0,0.27247766008544116,-0.074111523912177,23
10,1,4,1,0.22697676941446426,-1.3281863354993573,24
10,1,4,0,0.21560154674672002,-1.527431866312274,25
10,1,4,1,0.5682334494467911,-1.6446351197316367,26
10,1,4,1,0.9322405748146066,-1.4336692635767838,27
10,1,4,0,1.1597450281694912,-1.5039912156284014,28
10,1,4,1,1.3872494815243759,-1.3633473115251662,29
10,1,4,0,1.3644990361888871,-1.1992627567380585,30
10,1,5,0,-0.11427991061786269,-0.42572128417026495,1
10,1,5,1,0.0222227613950681,-0.5780855136154364,2
10,1,5,1,0.4317307774338604,-0.6484074656670541,3
10,1,5,1,0.2838528827531853,-0.7421700684025442,4
10,1,5,0,0.4431060001016046,-0.4140009588283287,5
10,1,5,1,0.4317307774338604,-0.19131477733153965,6
10,1,5,0,0.6023591174500239,-0.3085180307509023,7
10,1,5,0,0.6933608987919777,-0.1444334759637946,8
10,1,5,1,0.9891166881533278,0.37126083908140106,9
10,1,5,1,1.1483698055017468,0.3595405137394649,10
10,1,5,1,1.1256193601662585,0.5939470205781902,11
10,1,5,0,1.262122032179189,0.7463112500233616,12
10,1,5,0,0.9777414654855834,0.5939470205781902,13
10,1,5,0,0.6137343401177681,0.5119047431846363,14
10,1,5,0,0.15872543340799886,0.5001844178427001,15
10,1,5,1,-0.011902906608164595,0.5939470205781902,16
10,1,5,1,-0.1256551332856069,1.2151242637008122,17
10,1,5,0,0.20422632407897578,1.2737258904104936,18
10,1,5,0,0.48860689077258157,1.37920881848792,19
10,1,5,0,0.7502370121306987,1.6136153253266452,20
10,1,5,1,1.205245918840468,1.2620055650685573,21
10,1,5,0,1.3303733681856547,0.9572771061782145,22
10,1,5,0,0.7502370121306987,0.9103958048104693,23
10,1,5,1,0.6819856761242334,0.629107996603999,24
10,1,5,1,0.4317307774338604,0.7814722260491703,25
10,1,5,1,-0.37591003197597994,0.9338364554943418,26
10,1,5,0,-0.5010374813211665,1.0041584075459593,27
10,1,5,0,-0.7399171573437954,0.980717756862087,28
10,1,5,1,-1.2063012867213088,1.156522636991131,29
10,1,5,0,-1.3769296267374722,1.2854462157524298,30
10,2,1,0,-0.11427991061786269,-0.42572128417026495,1
10,2,1,0,0.0222227613950681,-0.5780855136154364,2
10,2,1,1,0.09047409740153348,-0.4726025855380101,3
10,2,1,1,0.010847538727323861,-0.29679770540896605,4
10,2,1,1,-0.2735330279662819,-0.28507738006702976,5
10,2,1,0,-0.3531595866404915,-0.1444334759637946,6
10,2,1,0,-0.48966225865342233,0.18373563361042083,7
10,2,1,0,-0.48966225865342233,0.25405758566203845,8
10,2,1,1,-0.6147897079986088,0.37126083908140106,9
10,2,1,0,-0.7057914893405627,0.7697519007072342,10
10,2,1,0,-0.5010374813211665,1.0041584075459593,11
10,2,1,1,-0.37591003197597994,0.9338364554943418,12
10,2,1,1,-0.18253124662432804,0.7814722260491703,13
10,2,1,1,-0.1256551332856069,1.2151242637008122,14
10,2,1,1,-0.023278129275908836,1.3088868664363025,15
10,2,1,1,0.07909887473378922,1.250285239726621,16
10,2,1,0,0.20422632407897578,1.2737258904104936,17
10,2,1,1,0.48860689077258157,1.37920881848792,18
10,2,1,1,0.6706104534564892,1.3674884931459839,19
10,2,1,0,0.8753644614758854,1.1682429623330672,20
10,2,1,0,0.9777414654855834,0.9924380822040232,21
10,2,1,1,0.9777414654855834,0.5939470205781902,22
10,2,1,1,0.9891166881533278,0.37126083908140106,23
10,2,1,1,1.1483698055017468,0.3595405137394649,24
10,2,1,1,1.6716300482179816,0.7463112500233616,25
10,2,1,0,1.3303733681856547,0.9572771061782145,26
10,2,1,0,1.205245918840468,1.2620055650685573,27
10,2,1,1,0.7502370121306987,0.9103958048104693,28
10,2,1,0,0.7047361214597219,1.0393193835717682,29
10,2,1,0,0.7502370121306987,1.6136153253266452,30
10,2,2,1,-1.1152995053793548,-1.750118047809063,1
10,2,2,0,-1.069798614708378,-1.925922927938107,2
10,2,2,1,-1.2745526227277741,-1.7618383731509992,3
10,2,2,1,-1.4679314080794261,-1.5860334930219553,4
10,2,2,0,-1.513432298750403,-1.2930253594735486,5
10,2,2,0,-1.6044340800923569,-1.0586188526348232,6
10,2,2,0,-1.6271845254278452,-0.6366871403251178,7
10,2,2,1,-1.6840606387665664,-0.4140009588283287,8
10,2,2,0,-1.5475579667536357,-0.13271315062185832,9
10,2,2,0,-1.4110552947407051,-0.0037895718605593983,10
10,2,2,0,-1.3769296267374722,0.3478201883975286,11
10,2,2,1,-1.5361827440858915,0.5001844178427001,12
10,2,2,1,-1.7864376427762645,0.4767437671588275,13
10,2,2,0,-2.0821934321376143,0.46502344181689126,14
10,2,2,1,-2.207320881482801,0.324379537713656,15
10,2,2,0,-2.2983226628247553,0.18373563361042083,16
10,2,2,0,-1.9570659827924277,-0.824212345796098,17
10,2,2,1,-1.9570659827924277,-1.093779828660632,18
10,2,2,0,-1.6726854160988223,-1.3399066608412937,19
10,2,2,0,-0.9787968333664242,-1.1992627567380585,20
10,2,2,1,-0.7626676026792838,-1.7618383731509992,21
10,2,2,0,0.09047409740153348,-1.9493635786219794,22
10,2,2,1,0.4317307774338604,-1.8321603252026168,23
10,2,2,1,0.8526140161403969,-1.5625928423380826,24
10,2,2,1,0.9322405748146066,-1.4336692635767838,25
10,2,2,0,1.1256193601662585,-0.5312042122476914,26
10,2,2,1,0.6251095627855122,0.05481205484912194,27
10,2,2,1,0.45448122276934877,0.007930753481376871,28
10,2,2,0,0.2838528827531853,0.05481205484912194,29
10,2,2,0,0.15872543340799886,0.11341368155880327,30
10,2,3,1,-0.11427991061786269,-0.42572128417026495,1
10,2,3,0,0.0222227613950681,-0.5780855136154364,2
10,2,3,1,0.2838528827531853,-0.7421700684025442,3
10,2,3,1,0.09047409740153348,-0.4726025855380101,4
10,2,3,0,-0.2735330279662819,-0.28507738006702976,5
10,2,3,1,-0.5124127039889107,-0.09755217459604952,6
10,2,3,1,-0.7626676026792838,0.007930753481376871,7
10,2,3,0,-0.9105454973599588,-0.074111523912177,8
10,2,3,0,-1.0242977240374012,0.1368543322426758,9
10,2,3,1,-0.8877950520244704,0.30093888702978355,10
10,2,3,0,-0.7057914893405627,0.7697519007072342,11
10,2,3,1,-0.7399171573437954,0.980717756862087,12
10,2,3,0,-0.5010374813211665,1.0041584075459593,13
10,2,3,1,-0.37591003197597994,0.9338364554943418,14
10,2,3,1,-0.36453480930823573,1.1448023116491948,15
10,2,3,0,-0.28490825063402614,1.906623458875052,16
10,2,3,1,-0.4441613679824454,2.105868989687969,17
10,2,3,1,-5.276839404203539e-4,1.6136153253266452,18
10,2,3,0,0.27247766008544116,1.5198527225911551,19
10,2,3,0,0.6706104534564892,1.3674884931459839,20
10,2,3,1,0.8753644614758854,1.1682429623330672,21
10,2,3,1,0.9777414654855834,0.5939470205781902,22
10,2,3,1,1.1483698055017468,0.3595405137394649,23
10,2,3,1,1.2848724775146776,0.101693356216867,24
10,2,3,0,1.4213751495276084,-0.06239119857024072,25
10,2,3,1,1.7171309388889584,-0.16787412664766713,26
10,2,3,1,1.6147539348792603,0.3478201883975286,27
10,2,3,0,1.6943804935534699,0.4884640925007637,28
10,2,3,0,1.262122032179189,0.7463112500233616,29
10,2,3,1,1.3303733681856547,0.9572771061782145,30
10,2,4,1,0.0222227613950681,-0.5780855136154364,1
10,2,4,1,0.14735021074025462,-0.6835684416928628,2
10,2,4,0,0.2838528827531853,-0.7421700684025442,3
10,2,4,1,0.4999821134403257,-0.8476529964799705,4
10,2,4,1,0.6933608987919777,-0.7656107190864168,5
10,2,4,1,0.6933608987919777,-0.1444334759637946,6
10,2,4,1,1.1483698055017468,0.3595405137394649,7
10,2,4,0,1.6147539348792603,0.3478201883975286,8
10,2,4,0,1.6943804935534699,0.4884640925007637,9
10,2,4,1,1.6716300482179816,0.7463112500233616,10
10,2,4,1,0.9436157974823508,1.906623458875052,11
10,2,4,1,0.6364847854532565,1.894903133533116,12
10,2,4,1,0.4089803320983719,2.082428339004096,13
10,2,4,1,-0.0915294652823742,2.0238267122944147,14
10,2,4,0,-0.28490825063402614,1.906623458875052,15
10,2,4,1,-0.7854180480147723,1.6839372773782628,16
10,2,4,0,-1.0584233920406338,1.6253356506685814,17
10,2,4,0,-1.2063012867213088,1.7776998801137531,18
10,2,4,0,-0.9446711653631914,1.9417844349008608,19
10,2,4,1,-0.4441613679824454,2.105868989687969,20
10,2,4,0,-0.21665691462756076,1.5901746746427727,21
10,2,4,0,-0.10290468795011844,1.4612510958814737,22
10,2,4,0,-0.023278129275908836,1.3088868664363025,23
10,2,4,1,0.07909887473378922,1.250285239726621,24
10,2,4,0,0.20422632407897578,1.2737258904104936,25
10,2,4,0,0.48860689077258157,1.37920881848792,26
10,2,4,0,0.6706104534564892,1.3674884931459839,27
10,2,4,1,0.7047361214597219,1.0393193835717682,28
10,2,4,0,0.4317307774338604,0.7814722260491703,29
10,2,4,0,0.39760510943062766,0.629107996603999,30
10,2,5,0,-0.11427991061786269,-0.42572128417026495,1
10,2,5,0,0.0222227613950681,-0.5780855136154364,2
10,2,5,0,0.22697676941446426,-1.3281863354993573,3
10,2,5,1,0.5682334494467911,-1.6446351197316367,4
10,2,5,0,0.6706104534564892,-1.8790416265703616,5
10,2,5,1,0.4317307774338604,-1.8321603252026168,6
10,2,5,0,0.48860689077258157,-1.3750676368671024,7
10,2,5,1,0.6706104534564892,-1.4219489382348476,8
10,2,5,0,0.9322405748146066,-1.4336692635767838,9
10,2,5,0,1.1597450281694912,-1.5039912156284014,10
10,2,5,1,1.3872494815243759,-1.3633473115251662,11
10,2,5,1,1.3644990361888871,-1.1992627567380585,12
10,2,5,1,1.353123813521143,-0.6835684416928628,13
10,2,5,0,1.5920034895437718,-0.4843229108799463,14
10,2,5,1,1.4213751495276084,-0.06239119857024072,15
10,2,5,1,1.2848724775146776,0.101693356216867,16
10,2,5,1,1.4782512628663296,0.21889660963622964,17
10,2,5,0,1.6147539348792603,0.3478201883975286,18
10,2,5,0,1.262122032179189,0.7463112500233616,19
10,2,5,1,1.0573680241597931,0.7931925513911067,20
10,2,5,1,0.9777414654855834,0.9924380822040232,21
10,2,5,1,0.8753644614758854,1.1682429623330672,22
10,2,5,0,0.6706104534564892,1.3674884931459839,23
10,2,5,0,0.7502370121306987,1.6136153253266452,24
10,2,5,1,0.9436157974823508,1.906623458875052,25
10,2,5,1,0.4431060001016046,1.7190982534040717,26
10,2,5,0,-0.03465335194365305,1.8011405307976256,27
10,2,5,1,-0.0915294652823742,2.0238267122944147,28
10,2,5,1,-0.23940735996304924,2.0589876883202236,29
10,2,5,0,-0.4441613679824454,2.105868989687969,30
11,1,1,0,0.010847538727323861,-0.29679770540896605,1
11,1,1,1,0.09047409740153348,-0.4726025855380101,2
11,1,1,1,0.4317307774338604,-0.6484074656670541,3
11,1,1,1,0.8753644614758854,-0.9648562498993332,4
11,1,1,0,1.1711202508372354,-0.8828139725057794,5
11,1,1,1,1.7057557162212142,-0.6718481163509266,6
11,1,1,0,1.5920034895437718,-0.4843229108799463,7
11,1,1,0,1.353123813521143,-0.6835684416928628,8
11,1,1,1,1.1256193601662585,-0.5312042122476914,9
11,1,1,1,0.6933608987919777,-0.1444334759637946,10
11,1,1,0,0.6251095627855122,0.05481205484912194,11
11,1,1,0,0.6706104534564892,0.25405758566203845,12
11,1,1,1,1.1483698055017468,0.3595405137394649,13
11,1,1,1,0.9891166881533278,0.37126083908140106,14
11,1,1,1,0.39760510943062766,0.629107996603999,15
11,1,1,1,0.1701006560757431,0.722870599339489,16
11,1,1,0,-0.18253124662432804,0.7814722260491703,17
11,1,1,0,-0.37591003197597994,0.9338364554943418,18
11,1,1,1,-0.36453480930823573,1.1448023116491948,19
11,1,1,1,-0.21665691462756076,1.5901746746427727,20
11,1,1,1,-0.28490825063402614,1.906623458875052,21
11,1,1,0,0.13597498807251038,2.0238267122944147,22
11,1,1,1,0.1245997654047662,1.8480218321653705,23
11,1,1,0,0.27247766008544116,1.5198527225911551,24
11,1,1,0,0.48860689077258157,1.37920881848792,25
11,1,1,0,0.6706104534564892,1.3674884931459839,26
11,1,1,0,0.9777414654855834,0.9924380822040232,27
11,1,1,0,1.1256193601662585,0.5939470205781902,28
11,1,1,1,1.262122032179189,0.7463112500233616,29
11,1,1,1,1.3303733681856547,0.9572771061782145,30
11,1,2,1,-0.11427991061786269,-0.42572128417026495,1
11,1,2,0,0.09047409740153348,-0.4726025855380101,2
11,1,2,0,0.14735021074025462,-0.6835684416928628,3
11,1,2,0,0.4999821134403257,-0.8476529964799705,4
11,1,2,0,0.6933608987919777,-0.7656107190864168,5
11,1,2,1,0.659235230788745,-0.5663651882735001,6
11,1,2,0,0.6023591174500239,-0.3085180307509023,7
11,1,2,0,0.5454830041113027,-0.15615380130573084,8
11,1,2,1,0.27247766008544116,-0.074111523912177,9
11,1,2,1,0.13597498807251038,-0.20303510267347594,10
11,1,2,0,0.6137343401177681,-0.9765765752412694,11
11,1,2,1,0.8753644614758854,-0.9648562498993332,12
11,1,2,1,1.1256193601662585,-0.5312042122476914,13
11,1,2,0,1.0346175788243046,-0.19131477733153965,14
11,1,2,1,1.2848724775146776,0.101693356216867,15
11,1,2,0,1.4782512628663296,0.21889660963622964,16
11,1,2,1,1.6147539348792603,0.3478201883975286,17
11,1,2,1,1.6943804935534699,0.4884640925007637,18
11,1,2,1,0.9777414654855834,0.5939470205781902,19
11,1,2,0,0.6137343401177681,0.5119047431846363,20
11,1,2,1,0.39760510943062766,0.629107996603999,21
11,1,2,1,-0.1256551332856069,1.2151242637008122,22
11,1,2,1,-0.10290468795011844,1.4612510958814737,23
11,1,2,0,-0.03465335194365305,1.8011405307976256,24
11,1,2,0,0.1245997654047662,1.8480218321653705,25
11,1,2,1,0.4431060001016046,1.7190982534040717,26
11,1,2,1,0.7502370121306987,1.6136153253266452,27
11,1,2,0,1.205245918840468,1.2620055650685573,28
11,1,2,0,1.4896264855340737,0.5939470205781902,29
11,1,2,1,1.7626318295599355,0.1368543322426758,30
11,1,3,1,0.010847538727323861,-0.29679770540896605,1
11,1,3,0,0.09047409740153348,-0.4726025855380101,2
11,1,3,1,0.14735021074025462,-0.6835684416928628,3
11,1,3,0,0.4999821134403257,-0.8476529964799705,4
11,1,3,0,0.6933608987919777,-0.7656107190864168,5
11,1,3,1,0.863989238808141,-0.3436790067767111,6
11,1,3,0,0.6251095627855122,0.05481205484912194,7
11,1,3,0,0.45448122276934877,0.007930753481376871,8
11,1,3,0,0.2838528827531853,0.05481205484912194,9
11,1,3,1,0.15872543340799886,0.11341368155880327,10
11,1,3,1,0.10184932006927772,0.31265921237171973,11
11,1,3,1,-0.011902906608164595,0.5939470205781902,12
11,1,3,0,0.4317307774338604,-0.19131477733153965,13
11,1,3,1,0.6933608987919777,-0.1444334759637946,14
11,1,3,0,1.0346175788243046,-0.19131477733153965,15
11,1,3,1,1.4213751495276084,-0.06239119857024072,16
11,1,3,1,1.7171309388889584,-0.16787412664766713,17
11,1,3,0,1.9105097242406102,0.46502344181689126,18
11,1,3,0,1.205245918840468,1.2620055650685573,19
11,1,3,0,1.1369945828340027,1.7425389040879442,20
11,1,3,1,0.4089803320983719,2.082428339004096,21
11,1,3,0,0.15872543340799886,1.695657602720199,22
11,1,3,1,0.07909887473378922,1.250285239726621,23
11,1,3,1,0.1701006560757431,0.722870599339489,24
11,1,3,0,0.6137343401177681,0.5119047431846363,25
11,1,3,1,0.9777414654855834,0.5939470205781902,26
11,1,3,1,1.1256193601662585,0.5939470205781902,27
11,1,3,1,1.4896264855340737,0.5939470205781902,28
11,1,3,1,1.6943804935534699,0.4884640925007637,29
11,1,3,0,1.6147539348792603,0.3478201883975286,30
11,1,4,1,-0.11427991061786269,-0.42572128417026495,1
11,1,4,0,-0.2735330279662819,-0.6015261642993089,2
11,1,4,0,-0.3872852546437242,-0.5429245375896277,3
11,1,4,0,-0.8195437160180049,-0.26163672938315724,4
11,1,4,1,-0.9105454973599588,-0.074111523912177,5
11,1,4,0,-0.9105454973599588,0.1251340069007395,6
11,1,4,1,-0.8877950520244704,0.30093888702978355,7
11,1,4,0,-0.7057914893405627,0.7697519007072342,8
11,1,4,1,-0.7399171573437954,0.980717756862087,9
11,1,4,1,-1.0470481693728895,1.3206071917782387,10
11,1,4,0,-1.3086782907310068,1.3674884931459839,11
11,1,4,1,-1.513432298750403,1.555013698616964,12
11,1,4,0,-1.069798614708378,1.906623458875052,13
11,1,4,0,-0.9446711653631914,1.9417844349008608,14
11,1,4,1,-1.2063012867213088,1.156522636991131,15
11,1,4,1,-1.4110552947407051,1.0862006849395134,16
11,1,4,1,-1.5248075214181473,1.2854462157524298,17
11,1,4,0,-1.8433137561149855,1.156522636991131,18
11,1,4,0,-1.9229403147891955,0.9338364554943418,19
11,1,4,0,-2.0253173187988933,0.8049128767330429,20
11,1,4,1,-2.1163191001408475,0.6642689726298078,21
11,1,4,0,-2.207320881482801,0.4767437671588275,22
11,1,4,1,-2.207320881482801,0.324379537713656,23
11,1,4,1,-1.5361827440858915,0.5001844178427001,24
11,1,4,0,-1.2973030680632627,0.6173876712620627,25
11,1,4,0,-1.5475579667536357,0.7931925513911067,26
11,1,4,1,-1.7409367521052876,0.722870599339489,27
11,1,4,1,-2.0821934321376143,0.46502344181689126,28
11,1,4,1,-1.7636871974407762,-0.20303510267347594,29
11,1,4,1,-1.5475579667536357,-0.13271315062185832,30
11,1,5,1,0.010847538727323861,-0.29679770540896605,1
11,1,5,0,0.0222227613950681,-0.5780855136154364,2
11,1,5,0,0.14735021074025462,-0.6835684416928628,3
11,1,5,0,0.4999821134403257,-0.8476529964799705,4
11,1,5,1,0.6933608987919777,-0.7656107190864168,5
11,1,5,1,0.6933608987919777,-0.1444334759637946,6
11,1,5,0,0.6251095627855122,0.05481205484912194,7
11,1,5,0,0.45448122276934877,0.007930753481376871,8
11,1,5,0,0.27247766008544116,-0.074111523912177,9
11,1,5,1,0.13597498807251038,-0.20303510267347594,10
11,1,5,1,-0.2735330279662819,-0.6015261642993089,11
11,1,5,1,-0.48966225865342233,-1.0468985272928872,12
11,1,5,1,-0.717166712008307,-1.1055001540025684,13
11,1,5,0,-0.8536693840212377,-1.0351782019509508,14
11,1,5,0,-1.0015472787019126,-1.000017225925142,15
11,1,5,0,-1.6726854160988223,-1.3399066608412937,16
11,1,5,0,-1.4679314080794261,-1.5860334930219553,17
11,1,5,1,-1.2404269547245417,-1.6446351197316367,18
11,1,5,1,-1.1152995053793548,-1.750118047809063,19
11,1,5,1,-1.069798614708378,-1.925922927938107,20
11,1,5,0,-0.6034144853308646,-1.7149570717832543,21
11,1,5,0,-1.7750624201085203,-1.0234578766090145,22
11,1,5,1,-1.7636871974407762,-0.7656107190864168,23
11,1,5,0,-1.4451809627439376,-0.5194838869057551,24
11,1,5,0,-1.26317740006003,-0.4140009588283287,25
11,1,5,1,-1.2404269547245417,-0.16787412664766713,26
11,1,5,1,-1.4110552947407051,-0.0037895718605593983,27
11,1,5,1,-1.3769296267374722,0.3478201883975286,28
11,1,5,0,-1.2973030680632627,0.6173876712620627,29
11,1,5,1,-1.5361827440858915,0.5001844178427001,30
11,2,1,1,-0.11427991061786269,-0.42572128417026495,1
11,2,1,0,-0.2735330279662819,-0.6015261642993089,2
11,2,1,1,-0.48966225865342233,-1.0468985272928872,3
11,2,1,1,-0.626164930666353,-0.9882969005832059,4
11,2,1,0,-0.7854180480147723,-0.9062546231896518,5
11,2,1,0,-0.8195437160180049,-0.26163672938315724,6
11,2,1,1,-0.9105454973599588,-0.074111523912177,7
11,2,1,1,-1.0242977240374012,0.1368543322426758,8
11,2,1,1,-1.3769296267374722,0.3478201883975286,9
11,2,1,1,-1.5361827440858915,0.5001844178427001,10
11,2,1,0,-1.5248075214181473,0.629107996603999,11
11,2,1,0,-1.217676509389053,0.9924380822040232,12
11,2,1,1,-1.2063012867213088,1.156522636991131,13
11,2,1,1,-1.5248075214181473,1.37920881848792,14
11,2,1,0,-1.3769296267374722,1.2854462157524298,15
11,2,1,0,-1.3086782907310068,1.3674884931459839,16
11,2,1,1,-1.2063012867213088,1.7776998801137531,17
11,2,1,0,-0.7740428253470281,1.37920881848792,18
11,2,1,1,-0.7057914893405627,0.7697519007072342,19
11,2,1,0,-0.5579135946598877,0.8400738527588517,20
11,2,1,1,-0.36453480930823573,1.1448023116491948,21
11,2,1,1,0.07909887473378922,1.250285239726621,22
11,2,1,0,0.4431060001016046,1.7190982534040717,23
11,2,1,1,0.4089803320983719,2.082428339004096,24
11,2,1,1,0.1245997654047662,1.8480218321653705,25
11,2,1,1,0.15872543340799886,1.695657602720199,26
11,2,1,0,0.27247766008544116,1.5198527225911551,27
11,2,1,1,0.9777414654855834,0.9924380822040232,28
11,2,1,1,1.1142441374985141,1.0744803595975772,29
11,2,1,1,1.6716300482179816,0.7463112500233616,30
11,2,2,1,-0.11427991061786269,-0.42572128417026495,1
11,2,2,0,0.0222227613950681,-0.5780855136154364,2
11,2,2,1,0.14735021074025462,-0.6835684416928628,3
11,2,2,1,0.2838528827531853,-0.7421700684025442,4
11,2,2,0,0.4999821134403257,-0.8476529964799705,5
11,2,2,1,1.1711202508372354,-0.8828139725057794,6
11,2,2,0,1.353123813521143,-0.6835684416928628,7
11,2,2,0,0.954991020150095,-0.6835684416928628,8
11,2,2,0,0.6933608987919777,-0.7656107190864168,9
11,2,2,0,0.22697676941446426,-1.3281863354993573,10
11,2,2,1,0.15872543340799886,-1.7383977224671265,11
11,2,2,1,0.2838528827531853,-2.101727808067151,12
11,2,2,1,0.6706104534564892,-1.4219489382348476,13
11,2,2,1,1.0573680241597931,-1.0468985272928872,14
11,2,2,0,1.1597450281694912,-1.3633473115251662,15
11,2,2,0,0.48860689077258157,-1.3750676368671024,16
11,2,2,1,0.6933608987919777,-0.1444334759637946,17
11,2,2,1,0.6706104534564892,0.25405758566203845,18
11,2,2,0,0.15872543340799886,0.5001844178427001,19
11,2,2,1,0.1701006560757431,0.722870599339489,20
11,2,2,1,0.4317307774338604,0.7814722260491703,21
11,2,2,1,0.7047361214597219,1.0393193835717682,22
